assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_exogenous_attributable,wait_fraction,wall_clock_s,yield_wait_steps
0,102,0,0,0,priority,102,0,,baseline_comparison,4,181,lacam_official,True,20,random_walk,6,0,120.66666666666667,astar,520,1403,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",202.0,15153.24699995108,14.965979441418312,72.7843137254902,89.80762491836238,71.93137254901961,66.5,ours,lifelong,0,10,20,21.063402749132337,9.02830099221319,10,701,0b42f74a1f8279b73926cfb2b771fd5a6565904869a9ccdc3ca9802b8f6cd331,22,1,65.33333333333333,98,3,0,0,10.0,1,ok,1500,7337,conflict_aware,1.0,0.068,1500,102,103,0,98,0.006866666666666667,22.5422,81
0,335,0,0,0,priority,335,0,,baseline_comparison,4,161,lacam_official,True,20,random_walk,27,0,107.33333333333334,astar,1530,1475,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",630.0,15.43352595763281,19.346943912756007,66.54328358208956,8.443060479277271,66.03283582089553,61.0,ours,lifelong,0,30,20,91.48867990297731,11.55253400793299,10,1691,43006f00a1b5e0adb8439d5f9767128e2796e920a92f769c3658840d04ad9770,103,1,208.66666666666666,313,0,0,0,10.0,0,ok,1500,22121,conflict_aware,0.9970238095238095,0.22333333333333333,1500,336,1994,0,313,0.044311111111111114,29.4917,1891
0,210,0,0,0,priority,210,0,,baseline_comparison,4,161,lacam_official,True,20,random_walk,20,0,107.33333333333334,astar,939,1454,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",169.0,15147.0563619514,20.14496335926621,65.45714285714286,100.93694514492296,65.17142857142858,65.0,ours,lifelong,0,20,20,61.034414611640386,10.513421962969005,10,1100,d5da2693fc7c5345b897affa66950b61719b49d76816327840dde41b88096f3c,46,1,177.33333333333334,266,0,0,0,10.0,1,ok,1500,13686,conflict_aware,1.0,0.14,1500,210,578,0,266,0.019266666666666668,30.4791,532
0,249,0,0,0,priority,249,0,,baseline_comparison,4,164,lacam_official,True,20,random_walk,12,0,109.33333333333334,astar,1265,1428,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",337.0,15127.641588973347,20.543610736262053,67.27309236947791,98.98588642912416,66.53815261044177,63.0,ours,lifelong,0,20,20,51.82615177182014,9.656266286037862,10,1429,2e674b698bdb86c6960846e97134b9f62f516bf9532e74d48b3562beee3a51f9,60,1,130.66666666666666,196,2,0,0,10.0,1,ok,1500,16568,conflict_aware,1.0,0.166,1500,249,474,0,196,0.0158,31.0852,414
0,118,0,0,0,priority,118,0,,baseline_comparison,4,189,lacam_official,True,20,random_walk,10,0,126.0,astar,700,1463,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",167.0,15175.065333023667,25.514746134052984,80.58474576271186,167.06281367020446,79.77966101694915,79.0,ours,lifelong,0,10,20,19.364058977225785,9.692002984229475,10,889,e5a179eabd95164da87ca5c923c1c4d4d45007a5fc60f2d3decca2582336ae21,32,1,63.333333333333336,95,4,0,0,10.0,2,ok,1500,9414,conflict_aware,1.0,0.07866666666666666,1500,118,120,0,95,0.008,38.3727,88
0,223,0,0,0,priority,223,0,,baseline_comparison,4,160,lacam_official,True,20,random_walk,13,0,106.66666666666667,astar,1069,1429,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",257.0,15168.6781370081,30.60183478887969,65.18385650224215,195.87543058150914,65.14349775784753,60.0,ours,lifelong,0,20,20,56.52530890656633,9.896919087623242,10,1229,314a31c7039022d02175c46e3da1c0c351dca692b3d6478e181278bcc75129cf,58,1,174.66666666666666,262,8,0,0,10.0,2,ok,1500,14527,conflict_aware,1.0,0.14866666666666667,1500,223,472,0,262,0.015733333333333332,46.3383,414
0,337,0,0,0,priority,337,0,,baseline_comparison,4,156,lacam_official,True,20,random_walk,34,0,104.0,astar,1448,1421,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",372.0,15155.597481993027,49.90702962638655,68.2700296735905,299.3845237293639,67.6379821958457,64.0,ours,lifelong,0,30,20,87.89379981462842,11.784165239077993,10,1604,737ff26b9c705d922411a709953572f6c21f9fdf38b5741d3cea02f03cdba14e,162,1,258.0,387,1,0,0,10.0,3,ok,1500,22794,conflict_aware,0.9970414201183432,0.22466666666666665,1500,338,1816,0,387,0.040355555555555554,75.406,1654
0,362,0,0,0,priority,362,0,,baseline_comparison,4,162,lacam_official,True,20,random_walk,25,0,108.0,astar,1713,1431,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",237.0,15175.150820985436,49.98522928978006,64.7486187845304,289.2866632721479,63.59944751381215,61.0,ours,lifelong,0,30,20,88.59850780863779,12.54809811071026,10,1875,21a2191c9f08ed7138f5b5ec08b204911e2cdf58ea006dccd414048619f326d4,91,1,219.33333333333331,329,8,0,0,10.0,3,ok,1500,23023,conflict_aware,0.9972451790633609,0.24133333333333334,1500,363,1204,0,329,0.026755555555555557,75.5416,1113
0,349,0,0,0,priority,349,0,,baseline_comparison,4,157,lacam_official,True,20,random_walk,20,0,104.66666666666667,astar,1562,1399,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",217.0,15139.984456007369,50.41170650227772,61.31805157593123,296.1147751901625,60.550143266475644,59.0,ours,lifelong,0,30,20,99.54329331521875,11.700774787459522,10,1719,429e29f55f2c224ddadba6a2e380ea8467118aab380ad9b347f8a3956060ad51,99,1,238.66666666666666,358,3,1,0,10.0,2,ok,1500,21132,conflict_aware,0.9943019943019943,0.23266666666666666,1500,351,1371,0,358,0.030466666666666666,76.1625,1272
0,439,0,0,0,priority,439,0,,baseline_comparison,4,155,lacam_official,True,20,random_walk,56,0,103.33333333333333,astar,2026,1475,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",277.0,15133.556465967558,60.81777091033291,66.35990888382688,301.61438137781056,65.96127562642369,63.0,ours,lifelong,0,40,20,127.23260139755438,12.170912907458836,10,2181,fd89932c03a15c4cde0fbce38deea7d74dd7b988c1068fa4f827d19723db4975,189,1,356.0,534,0,0,0,10.0,3,ok,1500,28957,conflict_aware,1.0,0.2926666666666667,1500,439,2227,0,534,0.037116666666666666,91.632,2038
0,225,0,0,0,priority,225,0,,baseline_comparison,4,158,lacam_official,True,20,random_walk,27,0,105.33333333333333,astar,1012,1435,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",196.0,15174.656436021905,61.080670122639276,66.57777777777778,486.1642264129588,66.08444444444444,64.0,ours,lifelong,0,20,20,58.50997215602546,10.719088619225662,10,1170,80e637230c7fa5b9828d56f88f644c965d3b3ad43f1b0c95e375b0bf9a1b1d28,108,1,201.33333333333334,302,6,0,0,10.0,5,ok,1500,14869,conflict_aware,0.995575221238938,0.15,1500,226,694,0,302,0.023133333333333332,91.8872,586
0,224,0,0,0,priority,224,0,,baseline_comparison,4,163,lacam_official,True,20,random_walk,11,0,108.66666666666666,astar,1076,1422,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",199.0,15178.370460984297,61.42218535249898,66.37946428571429,471.8781996616934,65.79017857142857,64.0,ours,lifelong,0,20,20,58.212940715020494,11.154556670226158,10,1239,2b4e75c90bf357b0aeccbe87f66d9397326495a54c7ee0c9d3937f1ae64dd03c,82,1,132.0,198,5,0,0,10.0,5,ok,1500,14737,conflict_aware,0.9911504424778761,0.14933333333333335,1500,226,787,0,198,0.026233333333333334,92.4275,705
0,452,0,0,0,priority,452,0,,baseline_comparison,4,155,lacam_official,True,20,random_walk,40,0,103.33333333333333,astar,2105,1421,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",372.0,15100.22114298772,60.138178347803965,61.93805309734513,296.78030214647976,61.51548672566372,55.5,ours,lifelong,0,40,20,130.25816848967224,13.375768013065677,10,2260,ce2fcd34fc984d5a5d8da5979cfbb3f54fcbe84b119313713330d61283fadd79,141,1,294.6666666666667,442,3,1,0,10.0,2,ok,1500,27805,conflict_aware,0.9912280701754386,0.30133333333333334,1500,456,2916,0,442,0.0486,90.5529,2775
0,354,0,0,0,priority,354,0,,baseline_comparison,4,161,lacam_official,True,20,random_walk,33,0,107.33333333333334,astar,1684,1433,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",193.0,15182.99104302423,70.21892682257264,65.46045197740114,479.25403581423143,64.85875706214689,63.0,ours,lifelong,0,30,20,94.70556690648662,12.616078020073473,10,1845,5dd9dc13a05670670c4397f8ec9f63e35632b6428d006968e56698e5172b803b,99,1,300.0,450,4,0,0,10.0,5,ok,1500,22960,conflict_aware,1.0,0.236,1500,354,926,0,450,0.020577777777777778,105.9138,827
0,360,0,0,0,priority,360,0,,baseline_comparison,4,154,lacam_official,True,20,random_walk,33,0,102.66666666666667,astar,1803,1481,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",244.0,15155.996098998003,71.03221933000411,64.275,499.46432285292025,63.41388888888889,59.0,ours,lifelong,0,30,20,91.5442485245876,11.767267348477613,10,1957,aed374bcb00bb263b2ee196e233d1c39d026f8695ca23b178c0fa09f571817ed,156,1,230.66666666666666,346,9,0,0,10.0,5,ok,1500,22829,conflict_aware,1.0,0.24,1500,360,1259,0,346,0.02797777777777778,107.1317,1103
0,225,0,0,0,priority,225,0,,baseline_comparison,4,168,lacam_official,True,20,random_walk,24,0,112.0,astar,1286,1398,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",230.0,15157.239102991298,72.10535245299495,71.31555555555556,548.1457920170561,70.87555555555555,68.0,ours,lifelong,0,20,20,56.384097199770615,10.637392543139867,10,1454,b81abafb714e2e950709f273bf4bd391b1cab976043a3e28d83aaa4e7859f499,100,1,153.33333333333331,230,4,0,0,10.0,6,ok,1500,15947,conflict_aware,0.9911894273127754,0.15,1500,227,637,0,230,0.021233333333333333,108.4846,537
0,559,0,0,0,priority,559,0,,baseline_comparison,4,155,lacam_official,True,20,random_walk,25,0,103.33333333333333,astar,2726,1469,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",582.0,15108.94330003066,62.02825902010469,69.27012522361359,205.1950919479432,69.06797853309482,63.0,ours,lifelong,0,50,20,146.3451505464036,15.63986571272835,10,2881,019c1a5b9553b5c9d1a59eeaf6f47c2ab7a0518a9bb48cc714e30590c031cc4a,289,1,360.0,540,0,0,0,10.0,2,ok,1500,38609,conflict_aware,0.9964349376114082,0.37266666666666665,1500,561,4221,0,540,0.05628,93.5357,3932
0,338,0,0,0,priority,338,0,,baseline_comparison,4,159,lacam_official,True,20,random_walk,18,0,106.0,astar,1714,1472,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",197.0,15153.34467496723,80.19261947475995,67.28402366863905,579.0301789804186,66.90828402366864,64.0,ours,lifelong,0,30,20,92.09880355920177,17.09885537275111,10,1873,4fbb9b50bd90c92495199a24e1568d2f310f4cc3f3be6b4ffce3a25fdda92625,126,1,212.66666666666666,319,5,0,0,10.0,6,ok,1500,22615,conflict_aware,0.9941176470588236,0.22533333333333333,1500,340,1531,0,319,0.034022222222222225,120.798,1405
0,335,0,0,0,priority,335,0,,baseline_comparison,4,155,lacam_official,True,20,random_walk,34,0,103.33333333333333,astar,1540,1458,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",274.0,15163.280935026705,81.4903402630783,66.61194029850746,594.2285939837025,65.99701492537314,61.0,ours,lifelong,0,30,20,98.90777870896268,12.051743199117464,10,1695,b674ef5f45fa6e5cf8b2ad5550a4927023d0b24d1f1209de768b464ef990f64f,89,1,254.66666666666666,382,7,0,0,10.0,6,ok,1500,22109,conflict_aware,0.9911242603550295,0.22333333333333333,1500,338,1882,0,382,0.04182222222222222,122.6541,1793
0,376,0,0,0,priority,376,0,,baseline_comparison,4,159,lacam_official,True,20,random_walk,27,0,106.0,astar,1878,1490,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",267.0,15156.349666009191,81.96325105708092,61.776595744680854,579.189143530181,61.638297872340424,60.0,ours,lifelong,0,30,20,92.43908849020954,13.263470580568526,10,2037,d43a9aba5db4a9b2d0d32a05e969849401e4e8716745f8f4e8a5de7f70ee78bf,117,1,276.0,414,2,0,0,10.0,6,ok,1500,23176,conflict_aware,0.9920844327176781,0.25066666666666665,1500,379,1404,0,414,0.0312,123.4675,1287
0,220,0,0,0,priority,220,0,,baseline_comparison,4,163,lacam_official,True,20,random_walk,21,0,108.66666666666666,astar,1215,1406,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",288.0,15243.76779497834,91.68877766572405,71.6,750.8148574970228,70.72272727272727,69.0,ours,lifelong,0,20,20,52.7615907107247,14.537110127275826,10,1378,4f0539947052ce76269333483f7e0e42d87414a66522a8910c06b04a997fdac7,112,1,178.0,267,1,0,0,10.0,8,ok,1500,15559,conflict_aware,1.0,0.14666666666666667,1500,220,589,0,267,0.019633333333333332,137.8059,477
0,446,0,0,0,priority,446,0,,baseline_comparison,4,155,lacam_official,True,20,random_walk,41,0,103.33333333333333,astar,2020,1478,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",350.0,15165.22610100219,100.65535091348768,64.09417040358744,684.1926948869631,63.89013452914798,58.5,ours,lifelong,0,40,20,130.97742648096752,16.05649112025276,10,2175,c69008909141bc71c389953213884c774c3f73bd349407ca56371b0a80990e67,168,1,344.6666666666667,517,8,3,0,10.0,4,ok,1500,28495,conflict_aware,0.9977628635346756,0.29733333333333334,1500,447,2757,0,517,0.04595,151.3422,2589
0,451,0,0,0,priority,451,0,,baseline_comparison,4,154,lacam_official,True,20,random_walk,36,0,102.66666666666667,astar,2177,1491,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",338.0,15161.044108041096,111.001821693227,66.9689578713969,793.3455772339609,66.51441241685144,61.0,ours,lifelong,0,40,20,122.87601454590913,5233.058734811409,10,2331,fb327de384b5cb6e49d5bbc04854a6773a3705229d1eb06e12d064498fe8d48f,140,1,346.6666666666667,520,1,1,0,10.0,7,ok,1500,29998,conflict_aware,0.9977876106194691,0.3006666666666667,1500,452,2562,0,520,0.0427,167.3078,2422
0,219,0,0,0,priority,219,0,,baseline_comparison,4,160,lacam_official,True,20,random_walk,26,0,106.66666666666667,astar,1153,1418,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",303.0,15198.39418999618,111.67593191963776,65.59817351598174,953.9820246463933,64.95890410958904,59.0,ours,lifelong,0,20,20,59.26031592534849,15132.248050591443,10,1313,7b90080ae44cf848d460b573e150f3ebb7301cf27c052406394865d14394a780,93,1,152.66666666666669,229,7,0,0,10.0,10,ok,1500,14226,conflict_aware,0.9954545454545455,0.146,1500,220,589,0,229,0.019633333333333332,167.8372,496
0,477,0,0,0,priority,477,0,,baseline_comparison,4,158,lacam_official,True,20,random_walk,41,0,105.33333333333333,astar,2539,1448,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",227.0,15121.386194019578,120.12706786300987,67.43815513626835,863.2173530784689,66.59748427672956,65.0,ours,lifelong,0,40,20,119.3754037725739,14567.000591207763,10,2697,4d568e7eecfddb48f541a087278f27139cdaf5895898dadfebdd93256519a3c7,170,1,377.33333333333337,566,4,3,0,10.0,6,ok,1500,31767,conflict_aware,1.0,0.318,1500,477,1757,0,566,0.029283333333333335,180.5771,1587
0,470,0,0,0,priority,470,0,,baseline_comparison,4,153,lacam_official,True,20,random_walk,46,0,102.0,astar,2358,1464,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",296.0,15155.10211297078,121.32704887760337,63.125531914893614,883.186694014714,63.10212765957447,60.0,ours,lifelong,0,40,20,129.20388306956735,14533.886132808404,10,2511,6cd1a09af06457f46df42471917f633aba4abc453c69bddaf86f6e4dc2f891ed,202,1,332.6666666666667,499,2,6,0,10.0,3,ok,1500,29658,conflict_aware,0.9936575052854123,0.31333333333333335,1500,473,2915,0,499,0.04858333333333333,182.36,2713
